id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
7506184,Funko POP Star Wars,501st Clone Trooper #25,$49.85,$71.00,$83.08,,,,,,,,,$22.00,$54.99,$31.20,$77.99,$36.40,$90.99,830395025933,1,Star Wars,,,,2012-01-01
7506888,Funko POP Star Wars,501st Clone Trooper Phase II #694,$11.99,$17.00,$20.00,,,,,,,,,$3.30,$12.99,$4.80,$18.99,$6.60,$21.99,889698766821,1,TPM 20. Gamestop Exclusive,,,,2024-01-01
8035295,Funko POP Star Wars,A Lesson In The Force [Galactic Convention] #382,$25.55,$36.00,$42.59,,,,,,,,,$8.40,$27.99,$16.00,$39.99,$18.80,$46.99,889698490085,1,"	40th The Empire Strikes Back Star Wars. Galactic Convention Exclusive",,,,
7506593,Funko POP Star Wars,A Lesson in the Force #382,$12.40,$18.00,$20.67,,,,,,,,,$3.50,$13.99,$5.00,$19.99,$6.90,$22.99,889698490085,1,40th The Empire Strikes Back Star Wars. Celebration Exclusive,,,,2020-01-01
7506266,Funko POP Star Wars,AT-AT Driver #92,$5.87,$6.70,$9.78,,,,,,,,,$1.30,$6.49,$1.50,$7.39,$2.80,$10.99,849803065744,1,Star Wars,,,,2016-01-01
7506407,Funko POP Star Wars,Aayla Secura #217,$10.00,$16.50,$19.96,,,,,,,,,$2.80,$10.99,$4.50,$17.99,$6.60,$21.99,889698216661,5,Star Wars,,,,2017-01-01
7506189,Funko POP Star Wars,Admiral Ackbar #28,$20.99,$30.00,$34.99,,,,,,,,,$6.90,$22.99,$9.90,$32.99,$15.20,$37.99,830395032672,1,Star Wars,,,,2013-01-01
7506817,Funko POP Star Wars,Admiral Ackbar #617,$6.85,$11.25,$11.32,,,,,,,,,$1.50,$7.49,$3.00,$11.99,$3.00,$11.99,889698715362,1,Star Wars: Return of the Jedi 40th Anniversary,,,,2023-01-01
7506251,Funko POP Star Wars,Admiral Ackbar #81,$2.00,$2.81,$5.00,,,,,,,,,,$2.99,,$3.09,$1.10,$5.49,849803065850,1,Star Wars: The Force Awakens,,,,2015-01-01
7506308,Funko POP Star Wars,Ahsoka #130,$16.49,$23.70,$26.38,,,,,,,,,$4.50,$17.99,$7.80,$25.99,$8.70,$28.99,889698107662,4,Star Wars Rebels,,,,2016-01-01
7506457,Funko POP Star Wars,Ahsoka #268,$5.25,$6.65,$21.64,,,,,,,,,$1.20,$5.79,$1.50,$7.29,$7.20,$23.99,889698329569,27,The Clone Wars,,,,2018-01-01
7506462,Funko POP Star Wars,Ahsoka #272,$8.00,$10.00,$26.71,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$8.70,$28.99,889698317955,1,The Clone Wars,,,,2018-01-01
7506624,Funko POP Star Wars,Ahsoka #409,$5.90,$8.80,$10.79,,,,,,,,,$1.30,$6.49,$1.90,$9.69,$3.00,$11.99,889698520232,1,The Clone Wars,,,,2021-01-01
7506631,Funko POP Star Wars,Ahsoka #414,$5.00,$7.23,$15.24,,,,,,,,,$1.10,$5.49,$1.60,$7.99,$4.30,$16.99,889698523523,1,The Clone Wars. Gamestop Exclusive,,,,2021-01-01
7506679,Funko POP Star Wars,Ahsoka #464,$5.95,$6.50,$9.99,,,,,,,,,$1.30,$6.59,$1.40,$7.19,$2.80,$10.99,889698545273,1,The Mandalorian,,,,2021-01-01
7506685,Funko POP Star Wars,Ahsoka #467,$7.81,$10.19,$14.30,,,,,,,,,$1.70,$8.59,$2.80,$10.99,$4.00,$15.99,889698582858,1,The Mandalorian,,,,2021-01-01
7506872,Funko POP Star Wars,Ahsoka #680,$5.00,$6.31,$13.06,,,,,,,,,$1.10,$5.49,$1.40,$6.89,$3.50,$13.99,889698766906,1,Ahsoka,,,,2023-01-01
7506681,Funko POP Star Wars,Ahsoka Tano #464,$8.43,$8.90,$13.51,,,,,,,,,$1.90,$9.29,$2.00,$9.79,$3.80,$14.99,889698545273,1,The Mandalorian,,,,2024-01-01
7506856,Funko POP Star Wars,Ahsoka Tano CW20 #658,,,,,,,,,,,,,,,,,,889698743990,1,Star Wars: Clone Wars,,,,
7506830,Funko POP Star Wars,Ahsoka Tano In Delta 7 #638,$13.23,$19.00,$22.20,,,,,,,,,$3.80,$14.99,$6.30,$20.99,$7.20,$23.99,889698737067,1,,,,,2023-01-01
7506458,Funko POP Star Wars,Ahsoka Tano [Diamond Glitter] #268,$16.89,$22.00,$25.98,,,,,,,,,$4.80,$18.99,$7.20,$23.99,$8.70,$28.99,889698780094,1,The Clone Wars,,,,2024-01-01
7506847,Funko POP Star Wars,Ahsoka Tano [Grey Hood] #650,,,,,,,,,,,,,,,,,,,1,Ahsoka,,,,2023-01-01
7506718,Funko POP Star Wars,Ahsoka Valentine's #496,$2.00,$2.25,$9.00,,,,,,,,,,$2.99,,$2.99,$2.00,$9.89,889698601207,1,Star Wars,,,,2022-01-01
8304180,Funko POP Star Wars,Ahsoka [Amazon] #467,$6.00,$7.93,$11.12,,,,,,,,,$1.30,$6.59,$1.70,$8.69,$3.00,$11.99,889698582858,1,The Mandalorian. Amazon Exclusive,,,,
7506683,Funko POP Star Wars,Ahsoka [Hall H] #464,,$310.00,$785.00,,,,,,,,,,,$170.50,$341.00,$518.40,$864.00,889698708838,1,The Mandalorian.  SDCC.  Limited Edition,,,,2022-01-01
7506309,Funko POP Star Wars,Ahsoka [Holographic] #130,$6.00,$23.25,$28.74,,,,,,,,,$1.30,$6.59,$7.80,$25.99,$9.60,$31.99,889698220958,1,Star Wars Rebels,,,,2017-01-01
8304181,Funko POP Star Wars,Ahsoka [SE] #467,$0.59,$13.44,$17.99,,,,,,,,,,$2.99,$3.80,$14.99,$5.00,$19.99,889698582858,1,The Mandalorian. Special Edition,,,,
7506722,Funko POP Star Wars,Am #503,$0.99,$7.00,$10.72,,,,,,,,,,$2.99,$1.50,$7.69,$3.00,$11.99,889698613491,1,Star Wars: Visions,,,,2022-01-01
7506461,Funko POP Star Wars,Anakin Skywalker #271,$10.18,$13.75,$19.77,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$6.60,$21.99,8896988317948,1,The Clone Wars,,,,2018-01-01
7506473,Funko POP Star Wars,Anakin Skywalker #281,$14.87,$23.47,$26.00,,,,,,,,,$4.00,$15.99,$7.80,$25.99,$8.70,$28.99,889698316811,1,Star Wars: Episode III Revenge of the Sith.Special Edition,,,,2018-01-01
8197402,Funko POP Star Wars,Anakin Skywalker #751,$10.17,$14.00,$16.95,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.80,$18.99,889698837637,1,Star Wars,,,,
7506893,Funko POP Star Wars,Anakin Skywalker [Podracer Helmet] #698,,,,,,,,,,,,,,,,,,,1,TPM25,,,,2024-01-01
8045185,Funko POP Star Wars,Anakin Skywalker [Silver Blue SE] #281,,,,,,,,,,,,,,,,,,889698316811,1,"	Star Wars: Episode III Revenge of the Sith. Silver Blue Special Edition",,,,
8045187,Funko POP Star Wars,Anakin Skywalker [Toy Sapiens] #281,,,,,,,,,,,,,,,,,,889698316811,1,"	Star Wars: Episode III Revenge of the Sith. Toy Sapiens Exclusive",,,,
8045190,Funko POP Star Wars,Anakin Skywalker [Walgreens] #281,$19.42,$21.95,$28.45,,,,,,,,,$6.30,$20.99,$7.20,$23.99,$9.30,$30.99,889698316811,1,"	Star Wars: Episode III Revenge of the Sith. Walgreens Exclusive",,,,
7506871,Funko POP Star Wars,Anakin Skywalker in Naboo Starfighter with R2-D2 #677,$8.18,$12.00,$13.63,,,,,,,,,$1.80,$8.99,$3.30,$12.99,$3.80,$14.99,889698701327,1,,,,,
7506774,Funko POP Star Wars,Anakin Skywalker with Lightsabers #567,$38.59,$39.50,$78.94,,,,,,,,,$16.80,$41.99,$17.20,$42.99,$34.80,$86.99,889698670500,1,Star Wars,,,,2022-01-01
7506973,Funko POP Star Wars,Arc Umbra Trooper #550,$8.75,$12.19,$15.52,,,,,,,,,$1.90,$9.59,$3.30,$12.99,$4.30,$16.99,889698650465,1,Star Wars,,,,2022-01-01
7506511,Funko POP Star Wars,Aurra Sing #303,$6.00,$7.00,$7.93,,,,,,,,,$1.30,$6.59,$1.50,$7.69,$1.70,$8.69,889698406772,1,Star Wars,,,,2019-01-01
7506806,Funko POP Star Wars,Axe Woves #602,$9.00,$13.00,$15.77,,,,,,,,,$2.00,$9.89,$3.50,$13.99,$4.30,$16.99,889698712156,1,The Mandalorian,,,,2023-01-01
7506969,Funko POP Star Wars,B2EMO #566,$7.00,$9.46,$13.38,,,,,,,,,$1.50,$7.69,$2.00,$9.99,$3.80,$14.99,889698670579,1,Andor,,,,2022-01-01
7506522,Funko POP Star Wars,BB-8 #314,$3.09,$3.75,$5.59,,,,,,,,,,$3.39,$0.80,$4.09,$1.20,$6.19,889698398862,1,Star Wars: The Rise of Skywalker,,,,2019-01-01
7506226,Funko POP Star Wars,BB-8 #61,$3.99,$4.99,$8.99,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$2.00,$9.89,849803062187,5,Star Wars: The Force Awakens,,,,2015-01-01
7506845,Funko POP Star Wars,BB-8 Pride 2023 #640,$7.51,$10.00,$11.40,,,,,,,,,$1.70,$8.29,$2.80,$10.99,$3.30,$12.99,889698720199,1,Star Wars,,,,2023-01-01
7506836,Funko POP Star Wars,BB-8 Pride 2023 [Diamond Glitter] #640,,,,,,,,,,,,,,,,,,,1,Star Wars,,,,2023-01-01
7506225,Funko POP Star Wars,BB-8 Rainbow #61,$6.91,$10.24,$11.52,,,,,,,,,$1.50,$7.59,$2.80,$10.99,$3.30,$12.99,889698569828,1,Star Wars: The Force Awakens,,,,2015-01-01
7506792,Funko POP Star Wars,BB-8 Valentine's #590,$5.55,$8.00,$8.85,,,,,,,,,$1.20,$6.09,$1.80,$8.79,$1.90,$9.69,889698676113,1,Star Wars,,,,2023-01-01
7506389,Funko POP Star Wars,BB-8 [Claws] #196,,,,,,,,,,,,,,,,,,,1,Star Wars: The Last Jedi,,,,2017-01-01
7952094,Funko POP Star Wars,BB-8 [Gold],$11.54,$16.39,$18.87,,,,,,,,,$3.30,$12.99,$4.50,$17.99,$6.30,$20.99,889698115421,1,Collector's Edition,,,,2016-11-01
7506410,Funko POP Star Wars,BB-8 [San Francisco Giants] #220,$20.41,$27.00,$31.87,,,,,,,,,$6.60,$21.99,$9.00,$29.99,$10.50,$34.99,889698144780,1,Star Wars: The Force Awakens,,,,2017-01-01
7506288,Funko POP Star Wars,BB-8 [Thumbs Up] #116,$4.00,$5.00,$9.99,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$2.80,$10.99,849803096250,1,Star Wars: The Force Awakens,,,,2016-01-01
7506396,Funko POP Star Wars,BB-9E #202,$5.48,$6.66,$8.75,,,,,,,,,$1.20,$5.99,$1.50,$7.29,$1.90,$9.59,,1,Star Wars: The Last Jedi,,,,2017-01-01
7506394,Funko POP Star Wars,BB-9E [Chrome] #202,$3.28,$5.00,$5.47,,,,,,,,,,$3.59,$1.10,$5.49,$1.20,$5.99,889698230278,1,Star Wars: The Last Jedi. BoxLunch Exclusive,,,,2017-01-01
7506550,Funko POP Star Wars,Babu Frik #340,$14.98,$17.50,$22.75,,,,,,,,,$4.00,$15.99,$4.80,$18.99,$7.50,$24.99,889698398930,1,Star Wars: The Rise of Skywalker,,,,2019-01-01
7506650,Funko POP Star Wars,Babu Frik #435,$10.00,$16.00,$19.02,,,,,,,,,$2.80,$10.99,$4.50,$17.99,$6.30,$20.99,889698507943,1,Star Wars: The Rise of Skywalker,,,,2021-01-01
7506487,Funko POP Star Wars,Baby Nippet [Flocked] #292,$7.90,$11.02,$13.17,,,,,,,,,$1.70,$8.69,$3.00,$11.99,$3.50,$13.99,889698375894,1,Star Wars: Episode VI Return of the Jedi,,,,2019-01-01
7506645,Funko POP Star Wars,Bastila Shan #429,$4.99,$8.00,$9.97,,,,,,,,,$1.10,$5.49,$1.80,$8.79,$2.80,$10.99,889698554657,1,Star Wars: Knights of the Old Republic,,,,2021-01-01
7506897,Funko POP Star Wars,Battle Droid #703,$10.06,$13.79,$14.19,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.00,$15.99,889698760164,1,TPM25,,,,2024-01-01
7506588,Funko POP Star Wars,Battle at Echo Base: Chewbacca #374,$7.00,$9.03,$14.73,,,,,,,,,$1.50,$7.69,$2.00,$9.89,$4.00,$15.99,889698497558,1,40th The Empire Strikes Back Star Wars,,,,2020-01-01
7506586,Funko POP Star Wars,Battle at Echo Base: Han Solo with Tauntaun #373,$8.17,$12.99,$19.83,,,,,,,,,$1.80,$8.99,$3.50,$13.99,$6.60,$21.99,889698497565,1,40th The Empire Strikes Back Star Wars,,,,2020-01-01
7506591,Funko POP Star Wars,Battle at Echo Base: Princess Leia #376,$12.00,$15.99,$19.77,,,,,,,,,$3.30,$12.99,$4.50,$17.99,$6.60,$21.99,889698459013,1,40th The Empire Strikes Back Star Wars,,,,2020-01-01
7506587,Funko POP Star Wars,Battle at Echo Base: Probe Droid #375,$9.35,$11.00,$13.50,,,,,,,,,$2.00,$9.99,$3.00,$11.99,$3.80,$14.99,889698466820,1,40th The Empire Strikes Back Star Wars,,,,2020-01-01
7506585,Funko POP Star Wars,Battle at Echo Base: Wampa #372,$7.61,$11.00,$12.65,,,,,,,,,$1.70,$8.39,$3.00,$11.99,$3.50,$13.99,889698475266,1,40th The Empire Strikes Back Star Wars,,,,2020-01-01
7506882,Funko POP Star Wars,Baylan Skoll #688,$6.61,$9.27,$11.01,,,,,,,,,$1.50,$7.29,$2.00,$9.99,$3.00,$11.99,889698765442,1,Ahsoka,,,,
7506318,Funko POP Star Wars,Baze Malbus #141,$4.51,$5.64,$7.49,,,,,,,,,$1.00,$4.99,$1.20,$6.19,$1.60,$8.19,889698104562,1,Star Wars Rogue One,,,,2016-01-01
7506916,Funko POP Star Wars,Bazil #726,$7.19,$10.00,$11.99,,,,,,,,,$1.60,$7.89,$2.80,$10.99,$3.30,$12.99,889698797597,1,The Acolyte,,,,2024-01-01
7506777,Funko POP Star Wars,Ben Kenobi #572,$6.89,$8.49,$10.72,,,,,,,,,$1.50,$7.59,$1.90,$9.29,$3.00,$11.99,889698666237,1,Star Wars: Retro Series,,,,2022-01-01
7506271,Funko POP Star Wars,Ben Kenobi #99,$11.71,$14.00,$16.00,,,,,,,,,$3.30,$12.99,$3.80,$14.99,$4.50,$17.99,603305899319,1,Star Wars: Episode IV A New Hope,,,,2016-01-01
7506757,Funko POP Star Wars,Ben Kenobi on Eopie #549,$12.31,$17.00,$20.58,,,,,,,,,$3.50,$13.99,$4.80,$18.99,$6.90,$22.99,889698645546,1,Obi-Wan Kenobi,,,,2022-01-01
7506646,Funko POP Star Wars,Ben Solo #431,$4.25,$8.27,$16.16,,,,,,,,,$0.90,$4.69,$1.80,$9.09,$4.50,$17.99,889698514804,12,Star Wars: The Rise of Skywalker,,,,2021-01-01
7506217,Funko POP Star Wars,Bib Fortuna #53,$7.00,$11.86,$13.47,,,,,,,,,$1.50,$7.69,$3.30,$12.99,$3.80,$14.99,849803057121,4,Star Wars,,,,2015-01-01
7506185,Funko POP Star Wars,Biggs Darklighter #24,$67.31,$95.00,$112.18,,,,,,,,,$29.60,$73.99,$52.50,$105.00,$61.50,$123.00,830395028859,1,Star Wars,,,,2012-01-01
7506202,Funko POP Star Wars,Biker Scout #38,$12.14,$18.76,$21.75,,,,,,,,,$3.30,$12.99,$6.30,$20.99,$7.20,$23.99,849803041557,1,Star Wars,,,,2014-01-01
7506334,Funko POP Star Wars,Bistan #155,$6.58,$10.00,$11.25,,,,,,,,,$1.40,$7.19,$2.80,$10.99,$3.00,$11.99,889698147187,1,Star Wars Rogue One. NYCC Exclusive,,,,2016-01-01
7918141,Funko POP Star Wars,Bistan [Toy Sapiens] #155,,,,,,,,,,,,,,,,,,889698104586,1,"	Star Wars Rogue One. Toy Sapiens Exclusive",,,,
7506270,Funko POP Star Wars,Blue Senate Guard #98,$13.78,$21.33,$21.97,,,,,,,,,$3.80,$14.99,$6.90,$22.99,$7.20,$23.99,849803087159,1,Star Wars,,,,2016-01-01
7506238,Funko POP Star Wars,Blue Snaggletooth #69,$4.00,$5.49,$14.15,,,,,,,,,$0.90,$4.39,$1.20,$5.99,$4.00,$15.99,849803075965,1,Star Wars: The Force Awakens,,,,2016-01-01
7506628,Funko POP Star Wars,Bo-Katan Kryze #412,$6.65,$7.00,$8.34,,,,,,,,,$1.50,$7.29,$1.50,$7.69,$1.80,$9.19,889698520263,1,The Clone Wars,,,,2021-01-01
7506678,Funko POP Star Wars,Bo-Katan Kryze #463,$5.00,$7.20,$11.25,,,,,,,,,$1.10,$5.49,$1.60,$7.89,$3.00,$11.99,889698545235,1,The Mandalorian,,,,2021-01-01
7506734,Funko POP Star Wars,Bo-Katan Kryze #497,$7.80,$12.20,$14.00,,,,,,,,,$1.70,$8.59,$3.30,$12.99,$3.80,$14.99,889698601214,1,Star Wars,,,,2022-01-01
7506808,Funko POP Star Wars,Bo-Katan Kryze #603,$6.90,$10.00,$11.18,,,,,,,,,$1.50,$7.59,$2.80,$10.99,$3.00,$11.99,889698712194,1,The Mandalorian,,,,2023-01-01
7506905,Funko POP Star Wars,Bo-Katan Kryze #714,$5.99,$8.00,$9.99,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$2.80,$10.99,889698800037,1,Mandalorian S3,,,,2024-01-01
7506886,Funko POP Star Wars,Bo-Katan Kryze [Flying] #692,$5.99,$9.00,$11.17,,,,,,,,,$1.30,$6.59,$2.00,$9.89,$3.00,$11.99,889698768603,1,Mandalorian S3,,,,
7506680,Funko POP Star Wars,Bo-Katan Kryze [With Helmet] #463,,,$25.99,,,,,,,,,,,,,$8.70,$28.99,,1,The Mandalorian,,,,2021-01-01
7506865,Funko POP Star Wars,Bo-Katan Kryze on Throne #669,$6.00,$7.98,$15.48,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$4.30,$16.99,889698765459,1,The Mandalorian,,,,
7506275,Funko POP Star Wars,Boba Fett #102,$12.84,$14.50,$23.49,,,,,,,,,$3.50,$13.99,$4.00,$15.99,$7.80,$25.99,889698161688,8,Star Wars,,,,2016-01-01
7506576,Funko POP Star Wars,Boba Fett #367,$17.46,$33.56,$40.03,,,,,,,,,$4.80,$18.99,$14.80,$36.99,$17.60,$43.99,889698492393,4,40th The Empire Strikes Back Star Wars. Special Edition,,,,2020-01-01
7506961,Funko POP Star Wars,Boba Fett #462,$4.15,$5.00,$6.00,,,,,,,,,$0.90,$4.59,$1.10,$5.49,$1.30,$6.59,889698545242,4,The Mandalorian,,,,2021-01-01
7506696,Funko POP Star Wars,Boba Fett #478,$4.04,$8.00,$9.00,,,,,,,,,$0.90,$4.39,$1.80,$8.79,$2.00,$9.89,889698559164,1,The Mandalorian. Fall Convention Exclusive. Limited Edition,,,,2021-01-01
7506698,Funko POP Star Wars,Boba Fett #480,$8.00,$8.00,$9.00,,,,,,,,,$1.80,$8.79,$1.80,$8.79,$2.00,$9.89,889698602365,1,The Book of Boba Fett,,,,2021-01-01
7506924,Funko POP Star Wars,Boba Fett #735,$9.71,$12.79,$16.18,,,,,,,,,$2.80,$10.99,$3.50,$13.99,$4.50,$17.99,889698827232,1,Fett Legacy,,,,2024-01-01
7506163,Funko POP Star Wars,Boba Fett #8,$5.99,$12.00,$13.80,,,,,,,,,$1.30,$6.59,$3.30,$12.99,$3.80,$14.99,830395023861,7,Star Wars,,,,2011-01-01
7506970,Funko POP Star Wars,Boba Fett 18 #537,$39.99,$69.00,$80.98,,,,,,,,,$17.60,$43.99,$30.40,$75.99,$35.60,$88.99,889698650458,1,Star Wars,,,,2022-01-01
7506750,Funko POP Star Wars,Boba Fett 18 [White Prototype] #537,$400.00,$571.00,$671.50,,,,,,,,,$220.00,$440.00,$376.80,$628.00,$443.40,$739.00,,1,Star Wars,,,,2024-01-01
7506196,Funko POP Star Wars,Boba Fett Droids #32,$44.00,$58.50,$772.17,,,,,,,,,$19.20,$47.99,$25.60,$63.99,$509.40,$849.00,830395034874,1,Star Wars. Europe Celebration Exclusive,,,,2013-01-01
7880083,Funko POP Star Wars,Boba Fett Droids [SDCC] #32,,$599.99,$815.00,,,,,,,,,,,$396.00,$660.00,$538.20,$897.00,,1,SDCC.  Star Wars,,,,
7506922,Funko POP Star Wars,Boba Fett Knee Rockets #734,,,,,,,,,,,,,,,,,,889698827225,1,Fett Legacy,,,,2024-01-01
7506701,Funko POP Star Wars,Boba Fett Metallic #480,,,,,,,,,,,,,,,,,,,1,The Book of Boba Fett,,,,2021-01-01
7506164,Funko POP Star Wars,Boba Fett Prototype #8,,,,,,,,,,,,,,,,,,849803055394,1,Star Wars,,,,2015-01-01
7506677,Funko POP Star Wars,Boba Fett Red Chrome #462,$7.79,$8.03,$12.11,,,,,,,,,$1.70,$8.59,$1.80,$8.79,$3.30,$12.99,889698608176,1,The Mandalorian,,,,2022-01-01
7506858,Funko POP Star Wars,Boba Fett Retro Reimagined #660,$4.00,$5.50,$12.68,,,,,,,,,$0.90,$4.39,$1.20,$6.09,$3.50,$13.99,889698744768,1,,,,,2023-01-01
7506966,Funko POP Star Wars,Boba Fett Snowman #558,$1.00,$1.99,$11.14,,,,,,,,,,$2.99,,$2.99,$3.00,$11.99,889698643344,1,Star Wars,,,,2022-01-01
7506709,Funko POP Star Wars,Boba Fett Unmasked #490,$4.89,$7.00,$8.15,,,,,,,,,$1.10,$5.39,$1.50,$7.69,$1.80,$8.99,889698582889,1,The Mandalorian,,,,2022-01-01
7506512,Funko POP Star Wars,Boba Fett [Animated] #305,$4.94,$8.91,$11.14,,,,,,,,,$1.10,$5.39,$2.00,$9.79,$3.00,$11.99,889698408585,1,The Star Wars Holiday Special,,,,2019-01-01
7506498,Funko POP Star Wars,Boba Fett [Blue Chrome] #297,$99.00,$161.49,$189.06,,,,,,,,,$54.50,$109.00,$89.00,$178.00,$104.00,$208.00,889698376402,1,Star Wars Chrome,,,,2019-01-01
7847796,Funko POP Star Wars,Boba Fett [ECCC Futura Black] #297,$12.00,$23.53,$37.79,,,,,,,,,$3.30,$12.99,$7.80,$25.99,$16.80,$41.99,889698459211,1,"	Star Wars Art Series. ECCC Exclusive",,,,
8008206,Funko POP Star Wars,Boba Fett [Fall Convention Green Camo] #297,,,$350.00,,,,,,,,,,,,,$192.50,$385.00,889698506113,1,"	Star Wars Art Series. Fall Convention Exclusive. Limited Edition",,,,
7506501,Funko POP Star Wars,Boba Fett [Futura Black] #297,$13.34,$17.00,$19.99,,,,,,,,,$3.80,$14.99,$4.80,$18.99,$6.60,$21.99,889698459211,1,Star Wars Art Series. Spring Convention Exclusive.,,,,2019-01-01
7506503,Funko POP Star Wars,Boba Fett [Futura Camo] #297,$11.41,$12.00,$14.08,,,,,,,,,$3.30,$12.99,$3.30,$12.99,$3.80,$14.99,889698448086,1,Star Wars Art Series,,,,2019-01-01
7506502,Funko POP Star Wars,Boba Fett [Futura Red] #297,$10.78,$13.58,$17.75,,,,,,,,,$3.00,$11.99,$3.80,$14.99,$5.00,$19.99,889698448062,1,Star Wars,,,,2019-01-01
7506500,Funko POP Star Wars,Boba Fett [Gold Chrome] #297,$7.24,$10.00,$12.19,,,,,,,,,$1.60,$7.99,$2.80,$10.99,$3.30,$12.99,889698376419,1,Star Wars,,,,2019-01-01
7506954,Funko POP Star Wars,Boba Fett [Green Camo] #297,,,$338.89,,,,,,,,,,,,,$186.50,$373.00,,1,Star Wars Art Series. NYCC Exclusive. Limited Edition,,,,2020-01-01
7506499,Funko POP Star Wars,Boba Fett [Green Chrome] #297,$8.85,$12.75,$14.75,,,,,,,,,$1.90,$9.69,$3.50,$13.99,$4.00,$15.99,889698419017,5,Star Wars,,,,2019-01-01
8299172,Funko POP Star Wars,Boba Fett [NYCC] #478,$11.62,$16.00,$19.17,,,,,,,,,$3.30,$12.99,$4.50,$17.99,$6.30,$20.99,889698559164,1,"	The Mandalorian. NYCC Exclusive. Limited Edition",,,,
7506505,Funko POP Star Wars,Boba Fett [Retro] #297,$11.11,$14.78,$18.20,,,,,,,,,$3.00,$11.99,$4.00,$15.99,$5.00,$19.99,889698558198,1,Star Wars,,,,2021-01-01
7847798,Funko POP Star Wars,Boba Fett [Special Edition Futura Black] #297,$10.24,$14.00,$16.26,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.50,$17.99,889698448055,1,"	Star Wars Art Series. Special Edition",,,,
7847797,Funko POP Star Wars,Boba Fett [Target Futura Black] #297,$15.08,$23.00,$26.55,,,,,,,,,$4.30,$16.99,$7.50,$24.99,$8.70,$28.99,889698448055,1,Star Wars Art Series. Target Exclusive,,,,
7845293,Funko POP Star Wars,Boba Fett [Target] #367,$21.00,$34.99,$35.00,,,,,,,,,$6.90,$22.99,$15.20,$37.99,$15.60,$38.99,889698492393,1,40th The Empire Strikes Back Star Wars. Target Exclusive,,,,
7506707,Funko POP Star Wars,Boba Fett and Fennec on Throne #486,$5.63,$8.00,$9.38,,,,,,,,,$1.20,$6.19,$1.80,$8.79,$2.00,$9.99,889698583916,1,The Mandalorian,,,,2022-01-01
7506404,Funko POP Star Wars,Boba Fett with Slave One #213,$27.00,$47.36,$49.58,,,,,,,,,$9.00,$29.99,$20.80,$51.99,$22.00,$54.99,889698147248,1,Star Wars,,,,2017-01-01
7506471,Funko POP Star Wars,Boba Gets His Bounty #280,$12.00,$15.55,$30.17,,,,,,,,,$3.30,$12.99,$4.30,$16.99,$9.90,$32.99,889698320771,1,Star Wars: Episode V The Empire Strikes Back,,,,2018-01-01
7506366,Funko POP Star Wars,Bodhi #183,$8.40,$12.00,$14.00,,,,,,,,,$1.80,$9.19,$3.30,$12.99,$3.80,$14.99,889698311755,1,Star Wars Rogue One. Summer Convention Exclusive,,,,2017-01-01
7951824,Funko POP Star Wars,Bodhi [SDCC] #183,$11.97,$17.00,$19.95,,,,,,,,,$3.30,$12.99,$4.80,$18.99,$6.60,$21.99,0889698147187,1,"	Star Wars Rogue One. SDCC Exclusive. Limited Edition",,,,
7506672,Funko POP Star Wars,Boss GITD #458,$7.69,$10.00,$13.99,,,,,,,,,$1.70,$8.49,$2.80,$10.99,$3.80,$14.99,889698560979,1,Star Wars: Knights of the Old Republic,,,,2021-01-01
7506201,Funko POP Star Wars,Bossk #35,$15.00,$20.00,$24.00,,,,,,,,,$4.30,$16.99,$6.60,$21.99,$7.80,$25.99,849803040710,1,Star Wars,,,,
7506654,Funko POP Star Wars,Bounty Hunters Collection: 4-LOM #439,$4.00,$4.99,$9.85,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$2.80,$10.99,889698561075,1,Star Wars,,,,2021-01-01
7506652,Funko POP Star Wars,Bounty Hunters Collection: Boba Fett #436,$6.00,$8.00,$13.25,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$3.80,$14.99,889698558273,1,Star Wars,,,,2021-01-01
7506651,Funko POP Star Wars,Bounty Hunters Collection: Bossk #437,$5.22,$7.00,$8.05,,,,,,,,,$1.10,$5.69,$1.50,$7.69,$1.80,$8.89,889698558280,1,Star Wars,,,,2021-01-01
7506657,Funko POP Star Wars,Bounty Hunters Collection: Darth Vader #442,$4.00,$4.99,$13.00,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$3.50,$13.99,889698561082,1,Star Wars,,,,2022-01-01
7506655,Funko POP Star Wars,Bounty Hunters Collection: Dengar #440,$7.14,$10.92,$11.93,,,,,,,,,$1.60,$7.89,$3.00,$11.99,$3.30,$12.99,889698561051,1,Star Wars,,,,2021-01-01
